;ID;Post_URL;Img_URL;Likes;Owner;Text;Date
316;CJ4KJ71B9QY;http://instagram.com/p/CJ4KJ71B9QY;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/136745635_458867575272108_6749384732191694104_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=_XOR54-g-yMAX-rtVpL&oh=4a46a89448d36e7029e280175af82a48&oe=6063E575;21;4052907904;JUVE-MILAN 2010-11  WWW.FOTOGLINNI.IT  #andreaagnellifuoridaicoglioni #lungavitaagliultras ( VENDO,SCAMBIO FOTO ULTRAS JUVE,COMPRESE FOTO GRUPPI ULTRAS A TORINO,FOTO TIFOSERIE CASALINGHE CONTRO LA JUVE IN VARIE ANNATE E FOTO GIOCATORI JUVE ) #serieatim #supporters #blackandwhite #soccer #sport #torino #stadioolimpicotorino #juventus #juventusfc #juve #milan #acmilan1899 #acmilan #finoallafine #fotoultrasjuve #ultrasjuve #curvasudjuve #curvasudjuventus #curvascirea #drughi #drughijuve #drughibianconeri #football #giulemanidallajuve #solojuve #forzajuve #finoallafineforzajuventus #forzajuventus;10/01/2021 21:14
317;CJ4J9HBBaL3;http://instagram.com/p/CJ4J9HBBaL3;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/137323441_245402573646659_1600335799052326885_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=k3wS0nMipeMAX86Ntmo&oh=a054bb6c490eeed459930d932055389c&oe=60640D06;20;4052907904;JUVE-BAYERN MUNCHEN  C.LEAGUE  2015-16  WWW.FOTOGLINNI.IT  #andreaagnellifuoridaicoglioni #lungavitaagliultras ( VENDO,SCAMBIO FOTO ULTRAS JUVE,COMPRESE FOTO GRUPPI ULTRAS A TORINO,FOTO TIFOSERIE CASALINGHE CONTRO LA JUVE IN VARIE ANNATE E FOTO GIOCATORI JUVE ) #championsleague #supporters #blackandwhite #soccer #sport #juventus #juventusfc #juve #bayernmunich #bayern #finoallafine #fotoultrasjuve #ultrasjuve #curvasudjuve #curvasudjuventus #curvascirea #fans #macht #mondojuve #juventini #bianconeri #drughi #drughijuve #drughibianconeri #fightersjuve #tradizionejuventus #solojuve #forzajuve;10/01/2021 21:12
318;CJ4JqA8BLfY;http://instagram.com/p/CJ4JqA8BLfY;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/136701122_1081783879319933_1031702113884156515_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=NvEXlsHE_iYAX-KCEhv&oh=7e3c6c61155b538261e3dddb207ac8f6&oe=6064F5C5;38;4052907904;JUVE-BARI 2009-10 WWW.FOTOGLINNI.IT  #andreaagnellifuoridaicoglioni #lungavitaagliultras ( VENDO,SCAMBIO FOTO ULTRAS JUVE,COMPRESE FOTO GRUPPI ULTRAS A TORINO,FOTO TIFOSERIE CASALINGHE CONTRO LA JUVE IN VARIE ANNATE E FOTO GIOCATORI JUVE ) #serieatim #supporters #blackandwhite #soccer #sport #torino #stadioolimpicotorino #juventus #juventusfc #juve #bari #asbari #finoallafine #curvasudjuve #curvasudjuventus #curvascirea #drughi #drughijuve #drughibianconeri #fotoultrasjuve #ultrasjuve #football #giulemanidallajuve #solojuve #forzajuve #finoallafineforzajuventus #forzajuventus #fans;10/01/2021 21:09
319;CJ4Jp1AFa3N;http://instagram.com/p/CJ4Jp1AFa3N;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/137051687_841747416623796_6968133563459776825_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=T4CSzMwJIPIAX9v9pLT&oh=b220f28b1ac69a5307169a3a1f768f39&oe=6063C9D9;41;40227534637;Another Juventus tattoo on my boyfriend🖤🤍💉  #drughi #juventus #finoallafine #juventustattoo #tattoopractise #lines #practise #tattoo #realistic #firsttry #drawing #realistic #realisticdrawing #blackandwithe #contrast #art #artist #beginnertattooartist #pencil #pencilart #beginner #tattooapprentice #tattoo #diy #selfmade #inked #inkedgirls #tatted #taddedup #tattedgirls #laurabuekers #laurabuekerstattoo;10/01/2021 21:09
320;CJ4JT6-BqoK;http://instagram.com/p/CJ4JT6-BqoK;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/137659978_2804672773195157_7635802942732186468_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=dWnzWmeZdqwAX-p8W8-&oh=0666f441eab4f40a77ef910f8a192e72&oe=60626CE8;13;4052907904;MONACO'-JUVE  C.LEAGUE 2014-15  WWW.FOTOGLINNI.IT  #andreaagnellifuoridaicoglioni #lungavitaagliultras ( VENDO,SCAMBIO FOTO ULTRAS JUVE,COMPRESE FOTO GRUPPI ULTRAS A TORINO,FOTO TIFOSERIE CASALINGHE CONTRO LA JUVE IN VARIE ANNATE E FOTO GIOCATORI JUVE ) #championsleague #france #monaco🇮🇩 #stadeluis2 #supporters #blackandwhite #soccer #sport #asmonacofc #asmonaco #juventus #juventusfc #juve #finoallafine #fotoultrasjuve #ultrasjuve #drughi #drughijuve #drughiponente #drughibianconeri #football #giulemanidallajuve #solojuve #forzajuve #finoallafineforzajuventus #forzajuventus #fans #macht;10/01/2021 21:06
321;CJ4FP2zKBCH;http://instagram.com/p/CJ4FP2zKBCH;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136695388_252371336279506_4821400117607644062_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=-pyYb8hKx6YAX9r1xMu&oh=b7a649c279e04bfc5396da73071c9b6d&oe=603C00BE;76;44533221897;💥📢#drughi #vikingjuve1986 #nucleo1985 #tradizoneantichivalori #nab;10/01/2021 20:31
322;CJ3nPgQj1IZ;http://instagram.com/p/CJ3nPgQj1IZ;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136716569_414371663136533_1462609095249899628_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=105&_nc_ohc=KSZALh15jRcAX-zl5yA&oh=1aac2612dcc90aeace978eb0f9112dfc&oe=606460E2;25;42103041904;Neue Caps mit Stickmotiv im Shop erhältlich . . . . . . #hooliganspersib #ultras #gegenstadionverbote #gegenmontagsspiele #fankurve #chuligan #chuligáni #problemfans #blocksport #stoneisland #fredperry #cpcompany #adrenaline #kurvenmukke#hooligans #nofacenoname #nopyronoparty #droogs #drughi;10/01/2021 16:09
323;CJ3kSAZBHwn;http://instagram.com/p/CJ3kSAZBHwn;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/136950988_209772750845223_4268937909742626916_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=103&_nc_ohc=L_UPfMw38BgAX-x0CMC&oh=a57e8b43ce3e51e26fd3e90b52aafff3&oe=60626644;161;571005970;⚖Drug 2021.#drug#drugart#drughi #düsseldorf#graffiti;10/01/2021 15:43
324;CJ3io0Trm63;http://instagram.com/p/CJ3io0Trm63;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136516481_223781789352238_587925724676061853_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=cvDNdPMOxf0AX9B4zjX&oh=b59a4f193e2bf4bb70326fdecf38a5ab&oe=6061A791;142;5736983810;Le nostre donne vincono la Supercoppa Italiana Femminile 2021!⚪⚫🔝 . . . #juventus #Juventusstory #jstory #remember #oldphoto #oldjuve #nostalgy #delpiero #adp10 #sport #calcio #fotball #nedved #love #a #seriea #championsleague #futbol #juve #drughi #bianconeri #blackandwhite #finoallafine #forzajuve #forzajuventus;10/01/2021 15:28
325;CJ3VKunLvoQ;http://instagram.com/p/CJ3VKunLvoQ;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136426505_224377509173739_3846910736034343564_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=103&_nc_ohc=TNUUkm_qtdAAX8IIvok&oh=ca9d0c172958643b3bcfd9d9a7504a39&oe=60653F95;125;5736983810;LA GRINTA DEI NOSTRI GIOVANI🔝💥 CARICHI PER QUESTA SERA!⚪⚫ . . . #juventus #Juventusstory #jstory #remember #oldphoto #oldjuve #nostalgy #delpiero #adp10 #sport #calcio #fotball #nedved #love #a #seriea #championsleague #futbol #juve #drughi #bianconeri #blackandwhite #finoallafine #forzajuve #forzajuventus;10/01/2021 13:31
326;CJ3KgG0Lwvs;http://instagram.com/p/CJ3KgG0Lwvs;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136377058_3741119595949860_897499148915625130_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=tyP-4zY_1SUAX9NDWVx&oh=a474b7e08429b7b86e45b60bfc38e347&oe=60630348;81;8187535108;#matchday 🏆SERIE A 🏟️ALLIANZ STADIUM 🕞20.45 🆚@sassuolocalcio ✅Indovina risultato esatto + il primo marcatore e sarai menzionato nelle nostre stories. . . . #juventusfc #drughi #stadio #finoallafine #siamolajuve #oldlady #turin  #juvesassuolo #vecchiasignora#liveahead #natigobbi #forza #italia  #seriea #serieatim #dybala  #jtc #bianconeri #allianzstadium  #blackandwhite #milanjuve #sassuolo #thilltheend #dajeraga #milanmerda #intermerda  #pirlo;10/01/2021 11:58
327;CJ2w3u-MQVR;http://instagram.com/p/CJ2w3u-MQVR;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136679908_145645200541094_7324070158960275482_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=kMuMsbX-5z0AX_f0nXa&oh=aa767db99b8b2be2025d4586da7367da&oe=6062AEDE;226;4877138700;Repost @angry_zebra_79 • • • • • • #juvesassuolo#juventussassuolo #curvasud#bianconeri#juventus#juventini#instajuve#seriea#finoallafine#drughi#stron9er#matchday#bianconero#juve #юве #Ювентус #пирло#серияа#Сассуоло #football #footballcartoons #footballillustration #footballart #art #футбол #футбольныеарты #футбольныекарикатуры #футбольныемемы #stringerfootball #footballmemes;10/01/2021 08:14
328;CJ2t2tTBbUi;http://instagram.com/p/CJ2t2tTBbUi;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/137534080_2886215704931926_1509980785837932796_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=LQSLyg1QPbMAX8GXJFN&oh=85325c283c2ff30a5f7efd6cee395f52&oe=60643E13;537;3299668948;HA-HA-HA#juvesassuolo#juventussassuolo #angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juve;10/01/2021 07:47
329;CJ1kFv7jGl7;http://instagram.com/p/CJ1kFv7jGl7;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/137237042_222785952813024_8812096158034793594_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=3zAzMK9jzaEAX_U5G6z&oh=0124ebc7d7fd004e693bacbb8ed0b1ab&oe=6064B6CE;5;38575015149;Juventus FC pre match jersey 20/21. Size M  . . . #throwbackhuntersmx #urbanstyle #streetwear #streetstyle #cdmx #fineststreetwear #calleperoelegante #adidas #adidasfootball #juventus #lavecchiasignora #prematch #jersey #juventusfc #seriea #serieatim #juventusfans #drughi #drughijuve #drughibianconeri #football #calcio #footballstyle;09/01/2021 21:03
330;CJ1jBDYDoW5;http://instagram.com/p/CJ1jBDYDoW5;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136493488_240553500782700_1027474892644674258_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=100&_nc_ohc=_n8X5TzTmX8AX_TuYSh&oh=8969f5e6a28f726258cf02c29a48876c&oe=6062F0CE;24;42103041904;SPORTFREI Terror Corps Out Now . . . . . . . . #clockwork #clockworkorange #droogs #fankurve #sportfrei #stoneisland #ultras #hooligan #hooligans #fußballfanssindkeineverbrecher #footballhools #footballfirm #football #nofacenoname #casualculture #1312 #acab #gegenstadionverbote #drughi #juventus #casualfriday #casualstyle #adidas #newbalance #stoneisland;09/01/2021 20:53
331;CJ0zP-kLsRf;http://instagram.com/p/CJ0zP-kLsRf;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/137027310_724250008207432_804028780512902454_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=M7u8pSx-WqkAX8DuwXS&oh=df8b0e178143da9704e43f58a6352384&oe=6063E10F;195;5736983810;CONCENTRATION⚪⚫ . . . #juventus #Juventusstory #jstory #remember #oldphoto #oldjuve #nostalgy #delpiero #adp10 #sport #calcio #fotball #nedved #love #a #seriea #championsleague #futbol #juve #drughi #bianconeri #blackandwhite #finoallafine #forzajuve #forzajuventus;09/01/2021 13:56
332;CJ0v6WeqaSb;http://instagram.com/p/CJ0v6WeqaSb;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/137029257_440751580630858_3303613893815200267_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=110&_nc_ohc=HbezbZXlgXkAX-GGoK6&oh=dad6f26a1a5517b2b9ea93f4ee3ae3d8&oe=603C9DA6;180;28598677385;Milan-Juve 13/2/2020 Curva Sud Scirea ⚪⚫  #curvasudscirea #milanjuve #milanmerda #milanistapezzodimerda #ultrasjuve #drughi #vikingjuve #viking1986 #tradizionebianconera #tradizioneantichivalori #nucleobianconero #nabjuve #bianconeri #1897 #nonmollaremai #lajuvesiamonoi #curvasud #ultras #trasferta #sansiro #settoreospifi;09/01/2021 13:48
333;CJ0uHIPhfZu;http://instagram.com/p/CJ0uHIPhfZu;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136198417_463974245005859_4644018417407756847_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=oDqQvhASvaEAX-J-zLq&oh=055e7acf02bed24e8398de1103b02224&oe=60654853;26;39493094614;🖤;09/01/2021 13:11
334;CJLosHLhigC;http://instagram.com/p/CJLosHLhigC;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/132476427_734868330457919_775153970021216678_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=M9ncX1jOYjkAX_yZERl&oh=fa86ca0d9d282ad2e40a60cfe3db2a51&oe=606573F0;24;4052907904;ROMA-JUVE  2016-17  WWW.FOTOGLINNI.IT  #andreaagnellifuoridaicoglioni #lungavitaagliultras ( VENDO,SCAMBIO FOTO ULTRAS JUVE,COMPRESE FOTO GRUPPI ULTRAS A TORINO,FOTO TIFOSERIE CASALINGHE CONTRO LA JUVE IN VARIE ANNATE E FOTO GIOCATORI JUVE ) #serieatim #supporters #blackandwhite #soccer #sport #roma #stadioolimpicoroma #asroma #asroma1927 #juventus #juventusfc #juve #finoallafine #fotoultrasjuve #ultrasjuve #drughi #drughijuve #drughibianconeri #solojuve #forzajuve #finoallafineforzajuventus #forzajuventus #fans #macht #mondojuve #juventini #bianconeri #football;24/12/2020 14:15
335;CJLojm6Bj7Q;http://instagram.com/p/CJLojm6Bj7Q;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/131381285_427489431967021_4866249287617841127_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=101&_nc_ohc=iN7558DXL-MAX-5CNZI&oh=cae572527dac2b18e4994067c8012126&oe=606264B2;19;4052907904;JUVE-MILAN  2011-12  WWW.FOTOGLINNI.IT  #andreaagnellifuoridaicoglioni #lungavitaagliultras ( VENDO,SCAMBIO FOTO ULTRAS JUVE,COMPRESE FOTO GRUPPI ULTRAS A TORINO,FOTO TIFOSERIE CASALINGHE CONTRO LA JUVE IN VARIE ANNATE E FOTO GIOCATORI JUVE ) #serieatim #supporters #blackandwhite #soccer #sport #torino #allianzstadium #curvasudjuve #curvasudjuventus #curvasudscirea #juventus #juventusfc #juve #acmilan #acmilan1899 #milan #finoallafine #fotoultrasjuve #ultrasjuve #drughi #drughijuve #drughibianconeri #solojuve #forzajuve #finoallafineforzajuventus #forzajuventus #fans #macht;24/12/2020 14:14
336;CJLoITZh24j;http://instagram.com/p/CJLoITZh24j;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/132198717_206924847707769_4595155082155220781_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=109&_nc_ohc=ONLPnmxoYnYAX8rgVj5&oh=c24a4d4f3b5c685e3d03c19631b30282&oe=60644B2D;12;4052907904;FIORENTINA-JUVE  2016-17  WWW.FOTOGLINNI.IT  #andreaagnellifuoridaicoglioni #lungavitaagliultras ( VENDO,SCAMBIO FOTO ULTRAS JUVE,COMPRESE FOTO GRUPPI ULTRAS A TORINO,FOTO TIFOSERIE CASALINGHE CONTRO LA JUVE IN VARIE ANNATE E FOTO GIOCATORI JUVE ) #serieatim #supporters #blackandwhite #soccer #sport #florence #firenze #fiorentina #acfiorentina #juventus #juventusfc #juve #finoallafine #fotoultrasjuve #ultrasjuve #gm93 #drughi #drughijuve #drughibianconeri #fans #macht #mondojuve #juventini #bianconeri #solojuve #forzajuve #finoallafineforzajuventus #forzajuventus;24/12/2020 14:10
337;CJLnQE7BL5r;http://instagram.com/p/CJLnQE7BL5r;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/132151108_2205062742970790_8710571860302201054_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=102&_nc_ohc=8eIEq3PIXlgAX_WNy-r&oh=bb0a77255ca744089d1aeec354aae4d4&oe=60634CA2;21;4052907904;JUVE-INTER  2011-12  WWW.FOTOGLINNI.IT  #andreaagnellifuoridaicoglioni #lungavitaagliultras ( VENDO,SCAMBIO FOTO ULTRAS JUVE,COMPRESE FOTO GRUPPI ULTRAS A TORINO,FOTO TIFOSERIE CASALINGHE CONTRO LA JUVE IN VARIE ANNATE E FOTO GIOCATORI JUVE ) #serieatim #supporters #blackandwhite #soccer #sport #torino #allianzstadium #derbyditalia #curvasudjuve #curvasudjuventus #curvasudscirea #fotoultrasjuve #ultrasjuve #drughi #drughijuve #drughibianconeri #juve #juventusfc #juventus #inter #fcinternazionale #solojuve #forzajuve #finoallafineforzajuventus #forzajuventus #football #giulemanidallajuve #soccerphotography;24/12/2020 14:02
338;CJ0laQQBzGo;http://instagram.com/p/CJ0laQQBzGo;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/137289123_396982274717835_6719092923903834817_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=103&_nc_ohc=t1AS7x3uUlEAX8QqJJ-&oh=34288e977c0c7be80a5cdbfd9ea1f360&oe=60646E25;42;44833014560;Maglia molto discussa della stagione passata 2019/20 #juventus #intermerda #forzajuve #cr7 #finoallafine #championsleague #dybala #coppaitalia #classicfootballshirts #ronaldo #likesforlike #follow4followback #followforfollowback #seriea #drughi #ultras #bianconeri #liveahead #itstime;09/01/2021 11:55
339;CJ0iz44LI1F;http://instagram.com/p/CJ0iz44LI1F;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/136185539_2944469682443068_4977303683764663605_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=2ZiL6U7eizQAX-VdDQw&oh=7047904660a9821b87ade76ab22c0c5e&oe=60642E1F;248;3299668948;SELFIE MAN = ALVARO🤳🏼 #juveemoji#morata#alvaromorata #angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juventusstickers;09/01/2021 11:32
340;CJ0be8YlikK;http://instagram.com/p/CJ0be8YlikK;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/136377059_160868589156443_1412722520801102898_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=Uk7IH09cWzIAX_n7tLS&oh=f781c59d6bbe9082523e1b59b48ffc09&oe=60641E8B;42;43827807254;#wojciechszczesny#juventus#vecchiasignora#1897#szczesny#milanjuve#sansiro#seriea#nike#adidas#storiadiungrandeamore#blackandwhite#finoallafineforzajuventus#calcio#juventusfootballclub#biancoenero#football#soccer#juventusfc#vincerenonèimportanteèlunicacosacheconta#finoallafine#forzajuve#drughijuve#curvasudjuve#drughi#juvesempreovunquecomunque#juvepersempre#forzajuventus#followme#juvestoriadiungrandeamore;09/01/2021 10:28
341;CJ0aHvFL7De;http://instagram.com/p/CJ0aHvFL7De;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/136419279_3416665748461888_8299913179629848130_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=XyrLBu0TxdUAX-NbPRz&oh=bb7381ad209dcc47d057da61bcf76cbd&oe=60647B6F;302;3299668948;LION = LEO #juveemoji#leonardobonucci 🦁🦁🦁#angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juve;09/01/2021 10:16
342;CJ0UvExroHU;http://instagram.com/p/CJ0UvExroHU;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/136366998_212388950552092_4896666715271465093_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=bzogPDSpsyQAX_3nqtP&oh=230b6dcebdb8e2ff3856cb7f601a6fbb&oe=60646C64;301;3299668948;DANCING MAN = CUADRADO 🕺🏾🕺🏾🕺🏾#juveemoji#cuadrado#angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juve;09/01/2021 09:29
343;CJzHghThjpq;http://instagram.com/p/CJzHghThjpq;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/135892392_436126034230271_2563014833028581477_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=yCfda5NnoFUAX9kyMpa&oh=aaed450c0f7d48cdd0e9a7b350974fdb&oe=606253DD;98;5736983810;Amarcord ⚪⚫ . . . #juventus #Juventusstory #jstory #remember #oldphoto #oldjuve #nostalgy #delpiero #adp10 #sport #calcio #fotball #nedved #love #a #seriea #championsleague #futbol #juve #drughi #bianconeri #blackandwhite #finoallafine #forzajuve #;08/01/2021 22:14
344;CJzArrlLp7d;http://instagram.com/p/CJzArrlLp7d;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/135794767_1104728613328955_9079713607688156871_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=71Z_5sCfe6IAX9PsbSw&oh=9a57fcfcd9aadcd004ca4db709962ad9&oe=60652970;559;11899949836;De Ligt positivo al coronavirus 🥺 Guarisci presto 🙏🏻 ▪️ ▪️ ▪️ Follow☑️ @juve__fans_ #liveahead #juventusofficial #juventusfan #juvefans #juvenews #drughi #juveart #juventino #juventusday #seriaa #juventusfc #instacalcio #forzajuventus #juventini #juvetoday #bianconeri #calcioitaliano #instajuve #Scirea #win #sport #nostalgia #tifosi #italy #calcio #torino #scudetto #delight;08/01/2021 21:15
345;CJy_YWuBl4F;http://instagram.com/p/CJy_YWuBl4F;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/136373192_163142082232151_8828815089567241749_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=111&_nc_ohc=0woteQjOglYAX-6WMmp&oh=9cfcfa8bc19037f3951b3eeb41cb8a10&oe=60622B24;410;3299668948;KING KONG = CHIELLO 🦍🦍🦍#juveemoji#chellini#kingkong#gorilla #angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juve;08/01/2021 21:03
346;CJy7Q6fLgy9;http://instagram.com/p/CJy7Q6fLgy9;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/135770559_2779490298975702_4364762594973418521_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=106&_nc_ohc=9fpsEpXiXfgAX9Nh6ut&oh=845bc94b2d5ce865fa19d0400a521ffb&oe=60622ECD;321;3299668948;DIAMOND = DYBALA 💎💎💎#juveemoji#lajoya#angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juve;08/01/2021 20:27
347;CJywi1qLrAZ;http://instagram.com/p/CJywi1qLrAZ;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/136679909_3392944424149124_8991115108776414076_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=VTuBAtq9kyIAX9O3ZCO&oh=6ca975cf46586478fbd62f4287260bc2&oe=6064ADB2;797;3299668948;BIG MAC = WESTON 🍔 #juveemoji#angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juve;08/01/2021 18:54
348;CJyvnvPrvIB;http://instagram.com/p/CJyvnvPrvIB;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/136825830_434341334657120_761610929164512676_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=JJGGtX8Z5fsAX_lLf8L&oh=a596e279d7cc94237dd77a9a8d2154f0&oe=60642DD4;319;3299668948;GOAT = CR7 🐐🐐🐐#juveemoji#angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juve;08/01/2021 18:46
349;CJyvYMqrebH;http://instagram.com/p/CJyvYMqrebH;https://scontent-mxp1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/136415410_152682193076248_4981056176129046293_n.jpg?tp=1&_nc_ht=scontent-mxp1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=gAdl4DontGUAX-Mhzys&oh=530239a5a89bcf6fdff27d5f81858835&oe=60639C04;316;3299668948;SUPER MAN = GIGI 🦸🏻‍♂️🦸🏻‍♂️🦸🏻‍♂️#supergigi#juveemoji#gigiemoji#angryzebra79#curvasud#bianconeri#juventus#juventini#instajuve#seriea#adidas#finoallafine#drughi#stron9er#juvestore#matchday#bianconero#juve;08/01/2021 18:44
